SEASON,TEAM_NAME,GAME_DATE,MATCHUP,WIN,TEAM_PTS_AVG,TEAM_AST_AVG,TEAM_REB_AVG
4201,Atlanta Hawks,2011-05-04,ATL @ CHI,0,,,
4201,Atlanta Hawks,2011-05-02,ATL @ CHI,1,,,
4201,Atlanta Hawks,2011-04-28,ATL vs. ORL,1,,,
4201,Atlanta Hawks,2011-04-26,ATL @ ORL,0,,,
4201,Atlanta Hawks,2011-04-24,ATL vs. ORL,1,,,
4201,Atlanta Hawks,2011-04-22,ATL vs. ORL,1,,,
4201,Atlanta Hawks,2011-04-19,ATL @ ORL,0,,,
4201,Atlanta Hawks,2011-04-16,ATL @ ORL,1,,,
2201,Atlanta Hawks,2011-04-13,ATL @ CHA,0,,,
2201,Atlanta Hawks,2011-04-11,ATL vs. MIA,0,,,
2201,Atlanta Hawks,2011-04-09,ATL @ WAS,0,,,
2201,Atlanta Hawks,2011-04-08,ATL @ IND,0,,,
2201,Atlanta Hawks,2011-04-05,ATL vs. SAS,0,,,
2201,Atlanta Hawks,2011-04-03,ATL @ HOU,0,,,
2201,Atlanta Hawks,2011-04-01,ATL vs. BOS,1,,,
2201,Atlanta Hawks,2011-03-30,ATL vs. ORL,1,,,
2201,Atlanta Hawks,2011-03-27,ATL @ CLE,1,,,
2201,Atlanta Hawks,2011-03-26,ATL vs. NJN,1,,,
2201,Atlanta Hawks,2011-03-23,ATL @ PHI,0,,,
2201,Atlanta Hawks,2011-03-22,ATL vs. CHI,0,,,
2201,Atlanta Hawks,2011-03-20,ATL vs. DET,1,,,
2201,Atlanta Hawks,2011-03-18,ATL vs. MIA,0,,,
2201,Atlanta Hawks,2011-03-16,ATL vs. DEN,0,,,
2201,Atlanta Hawks,2011-03-15,ATL vs. MIL,1,,,
2201,Atlanta Hawks,2011-03-12,ATL vs. POR,1,,,
2201,Atlanta Hawks,2011-03-11,ATL @ CHI,0,,,
2201,Atlanta Hawks,2011-03-08,ATL vs. LAL,0,,,
2201,Atlanta Hawks,2011-03-06,ATL vs. NYK,0,,,
2201,Atlanta Hawks,2011-03-04,ATL vs. OKC,0,,,
2201,Atlanta Hawks,2011-03-02,ATL vs. CHI,1,,,
2201,Atlanta Hawks,2011-02-28,ATL @ DEN,0,,,
2201,Atlanta Hawks,2011-02-27,ATL @ POR,1,,,
2201,Atlanta Hawks,2011-02-25,ATL @ GSW,1,,,
2201,Atlanta Hawks,2011-02-23,ATL @ PHX,0,,,
2201,Atlanta Hawks,2011-02-22,ATL @ LAL,0,,,
2201,Atlanta Hawks,2011-02-16,ATL @ NYK,0,,,
2201,Atlanta Hawks,2011-02-14,ATL @ DET,1,,,
2201,Atlanta Hawks,2011-02-12,ATL vs. CHA,0,,,
2201,Atlanta Hawks,2011-02-08,ATL vs. PHI,0,,,
2201,Atlanta Hawks,2011-02-05,ATL @ WAS,1,,,
2201,Atlanta Hawks,2011-02-04,ATL vs. LAC,1,,,
2201,Atlanta Hawks,2011-02-02,ATL vs. TOR,1,,,
2201,Atlanta Hawks,2011-01-29,ATL @ DAL,0,,,
2201,Atlanta Hawks,2011-01-28,ATL vs. NYK,1,,,
2201,Atlanta Hawks,2011-01-26,ATL @ MIL,0,,,
2201,Atlanta Hawks,2011-01-22,ATL @ CHA,1,,,
2201,Atlanta Hawks,2011-01-21,ATL vs. NOH,0,,,
2201,Atlanta Hawks,2011-01-18,ATL @ MIA,1,,,
2201,Atlanta Hawks,2011-01-17,ATL vs. SAC,1,,,
2201,Atlanta Hawks,2011-01-15,ATL vs. HOU,0,,,
2201,Atlanta Hawks,2011-01-12,ATL @ TOR,1,,,
2201,Atlanta Hawks,2011-01-08,ATL vs. IND,1,,,
2201,Atlanta Hawks,2011-01-05,ATL @ UTA,1,,,
2201,Atlanta Hawks,2011-01-04,ATL @ SAC,1,,,
2201,Atlanta Hawks,2011-01-02,ATL @ LAC,1,,,
2201,Atlanta Hawks,2010-12-31,ATL @ OKC,0,,,
2201,Atlanta Hawks,2010-12-29,ATL vs. GSW,1,,,
2201,Atlanta Hawks,2010-12-27,ATL @ MIL,1,,,
2201,Atlanta Hawks,2010-12-26,ATL @ NOH,0,,,
2201,Atlanta Hawks,2010-12-22,ATL vs. CLE,1,,,
2201,Atlanta Hawks,2010-12-20,ATL vs. ORL,1,,,
2201,Atlanta Hawks,2010-12-19,ATL @ NJN,0,,,
2201,Atlanta Hawks,2010-12-17,ATL vs. CHA,1,,,
2201,Atlanta Hawks,2010-12-16,ATL @ BOS,0,,,
2201,Atlanta Hawks,2010-12-14,ATL @ DET,0,,,
2201,Atlanta Hawks,2010-12-11,ATL vs. IND,1,,,
2201,Atlanta Hawks,2010-12-10,ATL @ SAS,0,,,
2201,Atlanta Hawks,2010-12-07,ATL vs. NJN,1,,,
2201,Atlanta Hawks,2010-12-06,ATL @ ORL,1,,,
2201,Atlanta Hawks,2010-12-04,ATL @ MIA,0,,,
2201,Atlanta Hawks,2010-12-03,ATL vs. PHI,1,,,
2201,Atlanta Hawks,2010-12-01,ATL vs. MEM,1,,,
2201,Atlanta Hawks,2010-11-28,ATL @ TOR,1,,,
2201,Atlanta Hawks,2010-11-27,ATL @ NYK,1,,,
2201,Atlanta Hawks,2010-11-25,ATL vs. WAS,1,,,
2201,Atlanta Hawks,2010-11-23,ATL @ NJN,0,,,
2201,Atlanta Hawks,2010-11-22,ATL vs. BOS,0,,,
2201,Atlanta Hawks,2010-11-20,ATL vs. DAL,0,,,
2201,Atlanta Hawks,2010-11-16,ATL @ IND,1,,,
2201,Atlanta Hawks,2010-11-14,ATL vs. MIN,1,,,
2201,Atlanta Hawks,2010-11-12,ATL vs. UTA,0,,,
2201,Atlanta Hawks,2010-11-10,ATL vs. MIL,0,,,
2201,Atlanta Hawks,2010-11-08,ATL @ ORL,0,,,
2201,Atlanta Hawks,2010-11-07,ATL vs. PHX,0,,,
2201,Atlanta Hawks,2010-11-05,ATL @ MIN,1,,,
2201,Atlanta Hawks,2010-11-03,ATL vs. DET,1,,,
2201,Atlanta Hawks,2010-11-02,ATL @ CLE,1,,,
2201,Atlanta Hawks,2010-10-30,ATL vs. WAS,1,,,
2201,Atlanta Hawks,2010-10-29,ATL @ PHI,1,,,
2201,Atlanta Hawks,2010-10-27,ATL @ MEM,1,,,
2201,Atlanta Hawks,2010-07-18,ATL @ MIN,1,,,
2201,Atlanta Hawks,2010-07-17,ATL vs. DLS,1,,,
2201,Atlanta Hawks,2010-07-15,ATL @ MIL,1,,,
2201,Atlanta Hawks,2010-07-14,ATL @ SAS,0,,,
2201,Atlanta Hawks,2010-07-12,ATL vs. MEM,0,,,
4200,Atlanta Hawks,2010-05-10,ATL vs. ORL,0,,,
4200,Atlanta Hawks,2010-05-08,ATL vs. ORL,0,,,
4200,Atlanta Hawks,2010-05-06,ATL @ ORL,0,,,
4200,Atlanta Hawks,2010-05-04,ATL @ ORL,0,,,
4200,Atlanta Hawks,2010-05-02,ATL vs. MIL,1,,,
4200,Atlanta Hawks,2010-04-30,ATL @ MIL,1,,,
4200,Atlanta Hawks,2010-04-28,ATL vs. MIL,0,,,
4200,Atlanta Hawks,2010-04-26,ATL @ MIL,0,,,
4200,Atlanta Hawks,2010-04-24,ATL @ MIL,0,,,
4200,Atlanta Hawks,2010-04-20,ATL vs. MIL,1,,,
4200,Atlanta Hawks,2010-04-17,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2010-04-14,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2010-04-12,ATL @ MIL,1,,,
2200,Atlanta Hawks,2010-04-10,ATL @ WAS,1,,,
2200,Atlanta Hawks,2010-04-09,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2010-04-07,ATL @ DET,0,,,
2200,Atlanta Hawks,2010-04-06,ATL @ CHA,0,,,
2200,Atlanta Hawks,2010-04-03,ATL vs. DET,1,,,
2200,Atlanta Hawks,2010-04-02,ATL @ CLE,0,,,
2200,Atlanta Hawks,2010-03-31,ATL vs. LAL,1,,,
2200,Atlanta Hawks,2010-03-28,ATL vs. IND,1,,,
2200,Atlanta Hawks,2010-03-26,ATL @ PHI,0,,,
2200,Atlanta Hawks,2010-03-24,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2010-03-22,ATL @ MIL,0,,,
2200,Atlanta Hawks,2010-03-21,ATL vs. SAS,1,,,
2200,Atlanta Hawks,2010-03-19,ATL vs. CHA,1,,,
2200,Atlanta Hawks,2010-03-17,ATL @ TOR,0,,,
2200,Atlanta Hawks,2010-03-16,ATL @ NJN,1,,,
2200,Atlanta Hawks,2010-03-13,ATL vs. DET,1,,,
2200,Atlanta Hawks,2010-03-11,ATL @ WAS,1,,,
2200,Atlanta Hawks,2010-03-08,ATL @ NYK,0,,,
2200,Atlanta Hawks,2010-03-06,ATL @ MIA,0,,,
2200,Atlanta Hawks,2010-03-05,ATL vs. GSW,1,,,
2200,Atlanta Hawks,2010-03-03,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2010-03-01,ATL @ CHI,1,,,
2200,Atlanta Hawks,2010-02-28,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2010-02-26,ATL vs. DAL,0,,,
2200,Atlanta Hawks,2010-02-24,ATL vs. MIN,1,,,
2200,Atlanta Hawks,2010-02-22,ATL @ UTA,1,,,
2200,Atlanta Hawks,2010-02-21,ATL @ GSW,0,,,
2200,Atlanta Hawks,2010-02-19,ATL @ PHX,0,,,
2200,Atlanta Hawks,2010-02-17,ATL @ LAC,1,,,
2200,Atlanta Hawks,2010-02-10,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2010-02-09,ATL @ MEM,1,,,
2200,Atlanta Hawks,2010-02-05,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2010-02-03,ATL vs. LAC,1,,,
2200,Atlanta Hawks,2010-02-02,ATL @ OKC,0,,,
2200,Atlanta Hawks,2010-01-30,ATL @ ORL,0,,,
2200,Atlanta Hawks,2010-01-29,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2010-01-27,ATL @ SAS,0,,,
2200,Atlanta Hawks,2010-01-25,ATL @ HOU,1,,,
2200,Atlanta Hawks,2010-01-22,ATL vs. CHA,1,,,
2200,Atlanta Hawks,2010-01-20,ATL vs. SAC,1,,,
2200,Atlanta Hawks,2010-01-18,ATL vs. OKC,0,,,
2200,Atlanta Hawks,2010-01-15,ATL vs. PHX,1,,,
2200,Atlanta Hawks,2010-01-13,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2010-01-11,ATL @ BOS,1,,,
2200,Atlanta Hawks,2010-01-09,ATL @ ORL,0,,,
2200,Atlanta Hawks,2010-01-08,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2010-01-06,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2010-01-04,ATL @ MIA,0,,,
2200,Atlanta Hawks,2010-01-01,ATL vs. NYK,0,,,
2200,Atlanta Hawks,2009-12-30,ATL @ CLE,0,,,
2200,Atlanta Hawks,2009-12-29,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2009-12-26,ATL @ IND,1,,,
2200,Atlanta Hawks,2009-12-23,ATL @ DEN,0,,,
2200,Atlanta Hawks,2009-12-22,ATL @ MIN,1,,,
2200,Atlanta Hawks,2009-12-19,ATL @ CHI,0,,,
2200,Atlanta Hawks,2009-12-18,ATL vs. UTA,1,,,
2200,Atlanta Hawks,2009-12-16,ATL vs. MEM,1,,,
2200,Atlanta Hawks,2009-12-13,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2009-12-11,ATL @ TOR,1,,,
2200,Atlanta Hawks,2009-12-09,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2009-12-05,ATL @ DAL,1,,,
2200,Atlanta Hawks,2009-12-04,ATL vs. NYK,0,,,
2200,Atlanta Hawks,2009-12-02,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2009-11-29,ATL @ DET,0,,,
2200,Atlanta Hawks,2009-11-27,ATL @ PHI,1,,,
2200,Atlanta Hawks,2009-11-26,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2009-11-21,ATL @ NOH,0,,,
2200,Atlanta Hawks,2009-11-20,ATL vs. HOU,1,,,
2200,Atlanta Hawks,2009-11-18,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2009-11-16,ATL vs. POR,1,,,
2200,Atlanta Hawks,2009-11-14,ATL vs. NOH,1,,,
2200,Atlanta Hawks,2009-11-13,ATL @ BOS,1,,,
2200,Atlanta Hawks,2009-11-11,ATL @ NYK,1,,,
2200,Atlanta Hawks,2009-11-07,ATL vs. DEN,1,,,
2200,Atlanta Hawks,2009-11-06,ATL @ CHA,0,,,
2200,Atlanta Hawks,2009-11-04,ATL @ SAC,1,,,
2200,Atlanta Hawks,2009-11-03,ATL @ POR,1,,,
2200,Atlanta Hawks,2009-11-01,ATL @ LAL,0,,,
2200,Atlanta Hawks,2009-10-30,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2009-10-28,ATL vs. IND,1,,,
4200,Atlanta Hawks,2009-05-11,ATL vs. CLE,0,,,
4200,Atlanta Hawks,2009-05-09,ATL vs. CLE,0,,,
4200,Atlanta Hawks,2009-05-07,ATL @ CLE,0,,,
4200,Atlanta Hawks,2009-05-05,ATL @ CLE,0,,,
4200,Atlanta Hawks,2009-05-03,ATL vs. MIA,1,,,
4200,Atlanta Hawks,2009-05-01,ATL @ MIA,0,,,
4200,Atlanta Hawks,2009-04-29,ATL vs. MIA,1,,,
4200,Atlanta Hawks,2009-04-27,ATL @ MIA,1,,,
4200,Atlanta Hawks,2009-04-25,ATL @ MIA,0,,,
4200,Atlanta Hawks,2009-04-22,ATL vs. MIA,0,,,
4200,Atlanta Hawks,2009-04-19,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2009-04-15,ATL @ MEM,0,,,
2200,Atlanta Hawks,2009-04-14,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2009-04-10,ATL vs. IND,1,,,
2200,Atlanta Hawks,2009-04-08,ATL @ MIL,1,,,
2200,Atlanta Hawks,2009-04-07,ATL @ TOR,1,,,
2200,Atlanta Hawks,2009-04-04,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2009-04-03,ATL @ BOS,0,,,
2200,Atlanta Hawks,2009-03-31,ATL @ PHI,0,,,
2200,Atlanta Hawks,2009-03-29,ATL vs. LAL,1,,,
2200,Atlanta Hawks,2009-03-27,ATL vs. BOS,0,,,
2200,Atlanta Hawks,2009-03-25,ATL vs. SAS,0,,,
2200,Atlanta Hawks,2009-03-23,ATL vs. MIN,1,,,
2200,Atlanta Hawks,2009-03-21,ATL @ CLE,0,,,
2200,Atlanta Hawks,2009-03-19,ATL vs. DAL,1,,,
2200,Atlanta Hawks,2009-03-17,ATL vs. SAC,1,,,
2200,Atlanta Hawks,2009-03-15,ATL vs. POR,1,,,
2200,Atlanta Hawks,2009-03-13,ATL vs. IND,1,,,
2200,Atlanta Hawks,2009-03-11,ATL vs. UTA,1,,,
2200,Atlanta Hawks,2009-03-09,ATL vs. NOH,1,,,
2200,Atlanta Hawks,2009-03-07,ATL vs. DET,1,,,
2200,Atlanta Hawks,2009-03-06,ATL @ CHA,0,,,
2200,Atlanta Hawks,2009-03-04,ATL @ NYK,0,,,
2200,Atlanta Hawks,2009-03-02,ATL @ WAS,1,,,
2200,Atlanta Hawks,2009-03-01,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2009-02-27,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2009-02-25,ATL @ DEN,0,,,
2200,Atlanta Hawks,2009-02-23,ATL @ UTA,0,,,
2200,Atlanta Hawks,2009-02-20,ATL @ POR,0,,,
2200,Atlanta Hawks,2009-02-18,ATL @ SAC,1,,,
2200,Atlanta Hawks,2009-02-17,ATL @ LAL,0,,,
2200,Atlanta Hawks,2009-02-11,ATL @ DET,1,,,
2200,Atlanta Hawks,2009-02-10,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2009-02-07,ATL vs. LAC,0,,,
2200,Atlanta Hawks,2009-02-06,ATL @ CHA,1,,,
2200,Atlanta Hawks,2009-02-04,ATL @ MIN,1,,,
2200,Atlanta Hawks,2009-01-31,ATL @ MIL,0,,,
2200,Atlanta Hawks,2009-01-30,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2009-01-28,ATL @ NYK,0,,,
2200,Atlanta Hawks,2009-01-26,ATL @ MIA,0,,,
2200,Atlanta Hawks,2009-01-25,ATL vs. PHX,0,,,
2200,Atlanta Hawks,2009-01-23,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2009-01-20,ATL @ CHI,1,,,
2200,Atlanta Hawks,2009-01-19,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2009-01-16,ATL @ GSW,0,,,
2200,Atlanta Hawks,2009-01-14,ATL @ LAC,1,,,
2200,Atlanta Hawks,2009-01-13,ATL @ PHX,0,,,
2200,Atlanta Hawks,2009-01-11,ATL vs. PHI,0,,,
2200,Atlanta Hawks,2009-01-09,ATL @ ORL,0,,,
2200,Atlanta Hawks,2009-01-07,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2009-01-03,ATL vs. HOU,1,,,
2200,Atlanta Hawks,2009-01-02,ATL @ NJN,0,,,
2200,Atlanta Hawks,2008-12-30,ATL @ IND,1,,,
2200,Atlanta Hawks,2008-12-29,ATL vs. DEN,1,,,
2200,Atlanta Hawks,2008-12-27,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2008-12-23,ATL vs. OKC,1,,,
2200,Atlanta Hawks,2008-12-21,ATL vs. DET,1,,,
2200,Atlanta Hawks,2008-12-19,ATL vs. GSW,1,,,
2200,Atlanta Hawks,2008-12-17,ATL vs. BOS,0,,,
2200,Atlanta Hawks,2008-12-15,ATL vs. CHA,1,,,
2200,Atlanta Hawks,2008-12-13,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2008-12-12,ATL @ MIA,1,,,
2200,Atlanta Hawks,2008-12-10,ATL @ SAS,0,,,
2200,Atlanta Hawks,2008-12-09,ATL @ HOU,0,,,
2200,Atlanta Hawks,2008-12-06,ATL @ DAL,0,,,
2200,Atlanta Hawks,2008-12-05,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2008-12-03,ATL vs. MEM,1,,,
2200,Atlanta Hawks,2008-11-29,ATL @ WAS,1,,,
2200,Atlanta Hawks,2008-11-28,ATL @ TOR,0,,,
2200,Atlanta Hawks,2008-11-26,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2008-11-22,ATL @ CLE,0,,,
2200,Atlanta Hawks,2008-11-21,ATL vs. CHA,1,,,
2200,Atlanta Hawks,2008-11-19,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2008-11-18,ATL @ IND,0,,,
2200,Atlanta Hawks,2008-11-15,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2008-11-14,ATL @ NJN,0,,,
2200,Atlanta Hawks,2008-11-12,ATL @ BOS,0,,,
2200,Atlanta Hawks,2008-11-11,ATL @ CHI,1,,,
2200,Atlanta Hawks,2008-11-09,ATL @ OKC,1,,,
2200,Atlanta Hawks,2008-11-07,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2008-11-05,ATL @ NOH,1,,,
2200,Atlanta Hawks,2008-11-01,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2008-10-29,ATL @ ORL,1,,,
4200,Atlanta Hawks,2008-05-04,ATL @ BOS,0,,,
4200,Atlanta Hawks,2008-05-02,ATL vs. BOS,1,,,
4200,Atlanta Hawks,2008-04-30,ATL @ BOS,0,,,
4200,Atlanta Hawks,2008-04-28,ATL vs. BOS,1,,,
4200,Atlanta Hawks,2008-04-26,ATL vs. BOS,1,,,
4200,Atlanta Hawks,2008-04-23,ATL @ BOS,0,,,
4200,Atlanta Hawks,2008-04-20,ATL @ BOS,0,,,
2200,Atlanta Hawks,2008-04-16,ATL @ MIA,0,,,
2200,Atlanta Hawks,2008-04-15,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2008-04-12,ATL vs. BOS,0,,,
2200,Atlanta Hawks,2008-04-11,ATL @ NYK,1,,,
2200,Atlanta Hawks,2008-04-08,ATL @ IND,0,,,
2200,Atlanta Hawks,2008-04-05,ATL @ PHI,1,,,
2200,Atlanta Hawks,2008-04-04,ATL vs. PHI,0,,,
2200,Atlanta Hawks,2008-04-02,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2008-03-31,ATL @ MEM,1,,,
2200,Atlanta Hawks,2008-03-30,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2008-03-28,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2008-03-26,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2008-03-25,ATL @ CHI,0,,,
2200,Atlanta Hawks,2008-03-22,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2008-03-19,ATL @ NJN,0,,,
2200,Atlanta Hawks,2008-03-17,ATL @ WAS,1,,,
2200,Atlanta Hawks,2008-03-16,ATL @ NYK,1,,,
2200,Atlanta Hawks,2008-03-14,ATL vs. LAC,1,,,
2200,Atlanta Hawks,2008-03-12,ATL vs. HOU,0,,,
2200,Atlanta Hawks,2008-03-10,ATL @ ORL,0,,,
2200,Atlanta Hawks,2008-03-08,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2008-03-07,ATL @ CHA,0,,,
2200,Atlanta Hawks,2008-03-05,ATL @ NOH,0,,,
2200,Atlanta Hawks,2008-03-04,ATL vs. GSW,0,,,
2200,Atlanta Hawks,2008-03-02,ATL @ BOS,0,,,
2200,Atlanta Hawks,2008-02-29,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2008-02-27,ATL vs. SAC,1,,,
2200,Atlanta Hawks,2008-02-25,ATL @ SAS,0,,,
2200,Atlanta Hawks,2008-02-23,ATL @ UTA,0,,,
2200,Atlanta Hawks,2008-02-22,ATL @ GSW,1,,,
2200,Atlanta Hawks,2008-02-20,ATL @ SAC,0,,,
2200,Atlanta Hawks,2008-02-19,ATL @ LAL,0,,,
2200,Atlanta Hawks,2008-02-13,ATL @ CHA,0,,,
2200,Atlanta Hawks,2008-02-12,ATL vs. DET,0,,,
2200,Atlanta Hawks,2008-02-09,ATL @ HOU,0,,,
2200,Atlanta Hawks,2008-02-08,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2008-02-06,ATL vs. LAL,1,,,
2200,Atlanta Hawks,2008-02-04,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2008-02-02,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2008-01-30,ATL @ LAC,0,,,
2200,Atlanta Hawks,2008-01-29,ATL @ PHX,0,,,
2200,Atlanta Hawks,2008-01-27,ATL @ POR,0,,,
2200,Atlanta Hawks,2008-01-25,ATL @ SEA,1,,,
2200,Atlanta Hawks,2008-01-23,ATL @ DEN,0,,,
2200,Atlanta Hawks,2008-01-21,ATL vs. POR,0,,,
2200,Atlanta Hawks,2008-01-18,ATL @ TOR,0,,,
2200,Atlanta Hawks,2008-01-16,ATL @ MIL,0,,,
2200,Atlanta Hawks,2008-01-15,ATL vs. DEN,1,,,
2200,Atlanta Hawks,2008-01-13,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2008-01-11,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2008-01-09,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2008-01-05,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2008-01-04,ATL @ IND,0,,,
2200,Atlanta Hawks,2008-01-02,ATL @ CLE,0,,,
2200,Atlanta Hawks,2007-12-29,ATL @ DAL,0,,,
2200,Atlanta Hawks,2007-12-26,ATL vs. IND,1,,,
2200,Atlanta Hawks,2007-12-21,ATL @ WAS,1,,,
2200,Atlanta Hawks,2007-12-19,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2007-12-17,ATL vs. UTA,1,,,
2200,Atlanta Hawks,2007-12-15,ATL vs. CHA,1,,,
2200,Atlanta Hawks,2007-12-14,ATL @ DET,0,,,
2200,Atlanta Hawks,2007-12-11,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2007-12-10,ATL @ ORL,1,,,
2200,Atlanta Hawks,2007-12-08,ATL vs. MEM,1,,,
2200,Atlanta Hawks,2007-12-06,ATL vs. MIN,1,,,
2200,Atlanta Hawks,2007-12-04,ATL vs. DET,0,,,
2200,Atlanta Hawks,2007-12-03,ATL @ PHI,1,,,
2200,Atlanta Hawks,2007-11-30,ATL vs. NOH,0,,,
2200,Atlanta Hawks,2007-11-28,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2007-11-27,ATL @ CHI,0,,,
2200,Atlanta Hawks,2007-11-24,ATL @ MIN,1,,,
2200,Atlanta Hawks,2007-11-21,ATL @ MIA,1,,,
2200,Atlanta Hawks,2007-11-20,ATL vs. SAS,0,,,
2200,Atlanta Hawks,2007-11-17,ATL @ MIL,0,,,
2200,Atlanta Hawks,2007-11-16,ATL vs. SEA,0,,,
2200,Atlanta Hawks,2007-11-14,ATL vs. CHA,1,,,
2200,Atlanta Hawks,2007-11-11,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2007-11-09,ATL @ BOS,0,,,
2200,Atlanta Hawks,2007-11-07,ATL vs. PHX,1,,,
2200,Atlanta Hawks,2007-11-06,ATL @ NJN,0,,,
2200,Atlanta Hawks,2007-11-04,ATL @ DET,0,,,
2200,Atlanta Hawks,2007-11-02,ATL vs. DAL,1,,,
2200,Atlanta Hawks,2007-04-17,ATL vs. IND,1,,,
2200,Atlanta Hawks,2007-04-16,ATL @ MIL,0,,,
2200,Atlanta Hawks,2007-04-14,ATL @ CLE,0,,,
2200,Atlanta Hawks,2007-04-13,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2007-04-10,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2007-04-08,ATL @ PHI,0,,,
2200,Atlanta Hawks,2007-04-06,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2007-04-04,ATL @ NJN,0,,,
2200,Atlanta Hawks,2007-04-01,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2007-03-28,ATL @ CHA,0,,,
2200,Atlanta Hawks,2007-03-26,ATL @ MIA,0,,,
2200,Atlanta Hawks,2007-03-25,ATL vs. DAL,0,,,
2200,Atlanta Hawks,2007-03-23,ATL vs. POR,0,,,
2200,Atlanta Hawks,2007-03-21,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2007-03-19,ATL vs. SAC,1,,,
2200,Atlanta Hawks,2007-03-17,ATL @ IND,0,,,
2200,Atlanta Hawks,2007-03-14,ATL @ BOS,0,,,
2200,Atlanta Hawks,2007-03-13,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2007-03-10,ATL vs. MIN,1,,,
2200,Atlanta Hawks,2007-03-09,ATL vs. MEM,1,,,
2200,Atlanta Hawks,2007-03-07,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2007-03-05,ATL @ MIA,0,,,
2200,Atlanta Hawks,2007-03-03,ATL vs. NYK,0,,,
2200,Atlanta Hawks,2007-03-02,ATL @ WAS,0,,,
2200,Atlanta Hawks,2007-02-28,ATL @ NOK,0,,,
2200,Atlanta Hawks,2007-02-26,ATL @ DAL,0,,,
2200,Atlanta Hawks,2007-02-25,ATL vs. PHX,0,,,
2200,Atlanta Hawks,2007-02-23,ATL vs. HOU,1,,,
2200,Atlanta Hawks,2007-02-21,ATL vs. SAS,0,,,
2200,Atlanta Hawks,2007-02-20,ATL @ CHI,0,,,
2200,Atlanta Hawks,2007-02-14,ATL @ LAC,1,,,
2200,Atlanta Hawks,2007-02-12,ATL @ UTA,0,,,
2200,Atlanta Hawks,2007-02-11,ATL @ GSW,1,,,
2200,Atlanta Hawks,2007-02-09,ATL @ PHX,1,,,
